empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030082;2024-03-01;2777.6;2222.66;;Trifásico;100
Empresa W;10030082;2024-04-01;2786.37;2686.37;;Trifásico;100
Empresa W;10030082;2024-05-01;3264.27;3091.17;;Trifásico;100
Empresa W;10030082;2024-06-01;1970.99;1712.7;;Trifásico;100
Empresa W;10030082;2024-07-01;2249.27;2149.27;;Trifásico;100
Empresa W;10030082;2024-08-01;2383.45;1911.49;;Trifásico;100
Empresa W;10030082;2024-09-01;3097.8;2859.36;;Trifásico;100
Empresa W;10030082;2024-10-01;3429.34;3329.34;;Trifásico;100
Empresa W;10030082;2024-11-01;3583.75;2542.4;;Trifásico;100
Empresa W;10030082;2024-12-01;3610.96;3510.96;12501.43;Trifásico;100
Empresa W;10030083;2023-01-01;793.03;613.29;;Bifásico;50
Empresa W;10030083;2023-02-01;766.46;698.7;;Bifásico;50
Empresa W;10030083;2023-03-01;862.76;733.08;;Bifásico;50
Empresa W;10030083;2023-04-01;863.01;677.28;;Bifásico;50
Empresa W;10030083;2023-05-01;1022.07;972.07;;Bifásico;50
Empresa W;10030083;2023-06-01;600.45;550.45;;Bifásico;50
Empresa W;10030083;2023-07-01;543.27;493.27;;Bifásico;50
Empresa W;10030083;2023-08-01;575.6;525.6;;Bifásico;50
Empresa W;10030083;2023-09-01;747.29;697.29;;Bifásico;50
Empresa W;10030083;2023-10-01;957.5;907.5;;Bifásico;50
Empresa W;10030083;2023-11-01;966.87;916.87;;Bifásico;50
Empresa W;10030083;2023-12-01;1003.15;735.38;;Bifásico;50
Empresa W;10030083;2024-01-01;806.56;756.56;;Bifásico;50
Empresa W;10030083;2024-02-01;790.62;674.95;;Bifásico;50
Empresa W;10030083;2024-03-01;882.96;832.96;;Bifásico;50
Empresa W;10030083;2024-04-01;886.6;836.6;;Bifásico;50
Empresa W;10030083;2024-05-01;1040.41;874.34;;Bifásico;50
Empresa W;10030083;2024-06-01;616.32;566.32;;Bifásico;50
Empresa W;10030083;2024-07-01;725.0;675.0;;Bifásico;50
Empresa W;10030083;2024-08-01;773.41;723.41;;Bifásico;50
Empresa W;10030083;2024-09-01;973.43;923.43;;Bifásico;50
Empresa W;10030083;2024-10-01;1135.79;1085.79;;Bifásico;50
Empresa W;10030083;2024-11-01;1159.32;1109.32;;Bifásico;50
Empresa W;10030083;2024-12-01;1165.99;1115.99;4269.17;Bifásico;50
Empresa W;10030084;2023-01-01;654.51;624.51;;Monofásico;30
Empresa W;10030084;2023-02-01;632.58;602.58;;Monofásico;30
Empresa W;10030084;2023-03-01;712.06;682.06;;Monofásico;30
Empresa W;10030084;2023-04-01;712.27;682.27;;Monofásico;30
Empresa W;10030084;2023-05-01;843.54;813.54;;Monofásico;30
Empresa W;10030084;2023-06-01;495.57;465.57;;Monofásico;30
Empresa W;10030084;2023-07-01;448.38;418.38;;Monofásico;30
Empresa W;10030084;2023-08-01;475.06;445.06;;Monofásico;30
Empresa W;10030084;2023-09-01;616.76;586.76;;Monofásico;30
Empresa W;10030084;2023-10-01;790.25;760.25;;Monofásico;30
Empresa W;10030084;2023-11-01;797.99;767.99;;Monofásico;30
Empresa W;10030084;2023-12-01;827.93;797.93;;Monofásico;30
Empresa W;10030084;2024-01-01;664.12;634.12;;Monofásico;30
Empresa W;10030084;2024-02-01;650.76;620.76;;Monofásico;30
Empresa W;10030084;2024-03-01;733.22;703.22;;Monofásico;30
Empresa W;10030084;2024-04-01;722.77;692.77;;Monofásico;30
Empresa W;10030084;2024-05-01;858.27;828.27;;Monofásico;30
Empresa W;10030084;2024-06-01;504.18;474.18;;Monofásico;30
Empresa W;10030084;2024-07-01;576.19;546.19;;Monofásico;30
Empresa W;10030084;2024-08-01;652.82;622.82;;Monofásico;30
Empresa W;10030084;2024-09-01;757.84;727.84;;Monofásico;30
Empresa W;10030084;2024-10-01;1000.82;684.21;;Monofásico;30
Empresa W;10030084;2024-11-01;948.71;918.71;;Monofásico;30
Empresa W;10030084;2024-12-01;1002.1;972.1;2998.19;Monofásico;30
Empresa W;10030085;2023-01-01;1162.59;1132.59;;Monofásico;30
Empresa W;10030085;2023-02-01;1123.65;1093.65;;Monofásico;30
Empresa W;10030085;2023-03-01;1264.81;1234.81;;Monofásico;30
Empresa W;10030085;2023-04-01;1265.19;1235.19;;Monofásico;30
Empresa W;10030085;2023-05-01;1498.36;1384.72;;Monofásico;30
Empresa W;10030085;2023-06-01;880.26;850.26;;Monofásico;30
Empresa W;10030085;2023-07-01;796.45;766.45;;Monofásico;30
Empresa W;10030085;2023-08-01;843.84;579.25;;Monofásico;30
Empresa W;10030085;2023-09-01;1095.54;1016.73;;Monofásico;30
Empresa W;10030085;2023-10-01;1403.71;1088.63;;Monofásico;30
Empresa W;10030085;2023-11-01;1417.45;1387.45;;Monofásico;30
Empresa W;10030085;2023-12-01;1470.63;1303.52;;Monofásico;30
Empresa W;10030085;2024-01-01;1176.88;1093.56;;Monofásico;30
Empresa W;10030085;2024-02-01;1160.5;1130.5;;Monofásico;30
Empresa W;10030085;2024-03-01;1284.21;1040.41;;Monofásico;30
Empresa W;10030085;2024-04-01;1288.65;1258.65;;Monofásico;30
Empresa W;10030085;2024-05-01;1528.55;1498.55;;Monofásico;30
Empresa W;10030085;2024-06-01;900.79;705.12;;Monofásico;30
Empresa W;10030085;2024-07-01;1151.21;1121.21;;Monofásico;30
Empresa W;10030085;2024-08-01;1151.46;988.4;;Monofásico;30
Empresa W;10030085;2024-09-01;1303.93;1038.2;;Monofásico;30
Empresa W;10030085;2024-10-01;1606.89;1576.89;;Monofásico;30
Empresa W;10030085;2024-11-01;1726.99;1557.59;;Monofásico;30
Empresa W;10030085;2024-12-01;1673.57;1585.89;0.0;Monofásico;30
Empresa W;10030086;2023-01-01;1528.27;1258.55;;Monofásico;30
Empresa W;10030086;2023-02-01;1477.07;1447.07;;Monofásico;30
Empresa W;10030086;2023-03-01;1662.64;1632.64;;Monofásico;30
Empresa W;10030086;2023-04-01;1663.13;1633.13;;Monofásico;30
Empresa W;10030086;2023-05-01;1969.65;1939.65;;Monofásico;30
Empresa W;10030086;2023-06-01;1157.14;1127.14;;Monofásico;30
Empresa W;10030086;2023-07-01;1046.96;1016.96;;Monofásico;30
Empresa W;10030086;2023-08-01;1109.25;1079.25;;Monofásico;30
Empresa W;10030086;2023-09-01;1440.12;1410.12;;Monofásico;30
Empresa W;10030086;2023-10-01;1845.22;1815.22;;Monofásico;30
Empresa W;10030086;2023-11-01;1863.28;1833.28;;Monofásico;30
Empresa W;10030086;2023-12-01;1933.2;1903.2;;Monofásico;30
Empresa W;10030086;2024-01-01;1555.21;1525.21;;Monofásico;30
Empresa W;10030086;2024-02-01;1497.37;1467.37;;Monofásico;30
Empresa W;10030086;2024-03-01;1711.13;1334.79;;Monofásico;30
Empresa W;10030086;2024-04-01;1686.88;1656.88;;Monofásico;30
Empresa W;10030086;2024-05-01;1995.64;1965.64;;Monofásico;30
Empresa W;10030086;2024-06-01;1203.66;938.47;;Monofásico;30
Empresa W;10030086;2024-07-01;1445.57;1415.57;;Monofásico;30
Empresa W;10030086;2024-08-01;1386.15;1356.15;;Monofásico;30
Empresa W;10030086;2024-09-01;1819.49;1789.49;;Monofásico;30
Empresa W;10030086;2024-10-01;2147.91;2117.91;;Monofásico;30
Empresa W;10030086;2024-11-01;2307.44;2177.28;;Monofásico;30
Empresa W;10030086;2024-12-01;2299.8;2269.8;10734.27;Monofásico;30
Empresa W;10030087;2023-01-01;1099.13;1069.13;;Monofásico;30
Empresa W;10030087;2023-02-01;1062.31;1032.31;;Monofásico;30
Empresa W;10030087;2023-03-01;1195.77;1165.77;;Monofásico;30
Empresa W;10030087;2023-04-01;1196.12;1002.29;;Monofásico;30
Empresa W;10030087;2023-05-01;1416.57;1386.57;;Monofásico;30
Empresa W;10030087;2023-06-01;832.21;802.21;;Monofásico;30
Empresa W;10030087;2023-07-01;752.97;722.97;;Monofásico;30
Empresa W;10030087;2023-08-01;797.77;767.77;;Monofásico;30
Empresa W;10030087;2023-09-01;1035.73;1005.73;;Monofásico;30
Empresa W;10030087;2023-10-01;1327.08;1297.08;;Monofásico;30
Empresa W;10030087;2023-11-01;1340.07;1310.07;;Monofásico;30
Empresa W;10030087;2023-12-01;1390.35;1360.35;;Monofásico;30
Empresa W;10030087;2024-01-01;1118.53;1088.53;;Monofásico;30
Empresa W;10030087;2024-02-01;1081.28;971.13;;Monofásico;30
Empresa W;10030087;2024-03-01;1211.91;1181.91;;Monofásico;30
Empresa W;10030087;2024-04-01;1231.43;1201.43;;Monofásico;30
Empresa W;10030087;2024-05-01;1439.12;1409.12;;Monofásico;30
Empresa W;10030087;2024-06-01;863.74;833.74;;Monofásico;30
Empresa W;10030087;2024-07-01;1109.77;1079.77;;Monofásico;30
Empresa W;10030087;2024-08-01;1052.5;1022.5;;Monofásico;30
Empresa W;10030087;2024-09-01;1281.63;977.38;;Monofásico;30
Empresa W;10030087;2024-10-01;1509.87;1479.87;;Monofásico;30
Empresa W;10030087;2024-11-01;1613.81;1583.81;;Monofásico;30
Empresa W;10030087;2024-12-01;1683.03;1208.79;0.0;Monofásico;30
Empresa W;10030088;2023-01-01;2483.53;2107.64;;Monofásico;30
Empresa W;10030088;2023-02-01;2400.34;1879.53;;Monofásico;30
Empresa W;10030088;2023-03-01;2701.89;2671.89;;Monofásico;30
Empresa W;10030088;2023-04-01;2702.7;2672.7;;Monofásico;30
Empresa W;10030088;2023-05-01;3200.81;2866.2;;Monofásico;30
Empresa W;10030088;2023-06-01;1880.42;1850.42;;Monofásico;30
Empresa W;10030088;2023-07-01;1701.37;1277.18;;Monofásico;30
Empresa W;10030088;2023-08-01;1802.61;1772.61;;Monofásico;30
Empresa W;10030088;2023-09-01;2340.29;2310.29;;Monofásico;30
Empresa W;10030088;2023-10-01;2998.6;2968.6;;Monofásico;30
Empresa W;10030088;2023-11-01;3027.95;2997.95;;Monofásico;30
Empresa W;10030088;2023-12-01;3141.57;3111.57;;Monofásico;30
Empresa W;10030088;2024-01-01;2557.34;2527.34;;Monofásico;30
Empresa W;10030088;2024-02-01;2432.68;2402.68;;Monofásico;30
Empresa W;10030088;2024-03-01;2755.8;2725.8;;Monofásico;30
Empresa W;10030088;2024-04-01;2759.82;2729.82;;Monofásico;30
Empresa W;10030088;2024-05-01;3277.84;2353.66;;Monofásico;30
Empresa W;10030088;2024-06-01;1933.94;1531.13;;Monofásico;30
Empresa W;10030088;2024-07-01;2305.24;2275.24;;Monofásico;30
Empresa W;10030088;2024-08-01;2590.86;2560.86;;Monofásico;30
Empresa W;10030088;2024-09-01;3056.67;3026.67;;Monofásico;30
Empresa W;10030088;2024-10-01;3532.63;3502.63;;Monofásico;30
Empresa W;10030088;2024-11-01;3533.4;3503.4;;Monofásico;30
Empresa W;10030088;2024-12-01;3658.25;3260.9;0.0;Monofásico;30
Empresa W;10030089;2023-01-01;1888.86;1838.86;;Bifásico;50
Empresa W;10030089;2023-02-01;1825.59;1775.59;;Bifásico;50
Empresa W;10030089;2023-03-01;2054.94;1774.39;;Bifásico;50
Empresa W;10030089;2023-04-01;2055.55;2005.55;;Bifásico;50
Empresa W;10030089;2023-05-01;2434.39;2384.39;;Bifásico;50
Empresa W;10030089;2023-06-01;1430.16;1380.16;;Bifásico;50
Empresa W;10030089;2023-07-01;1293.99;1243.99;;Bifásico;50
Empresa W;10030089;2023-08-01;1370.98;1023.26;;Bifásico;50
Empresa W;10030089;2023-09-01;1779.92;1623.14;;Bifásico;50
Empresa W;10030089;2023-10-01;2280.6;2230.6;;Bifásico;50
Empresa W;10030089;2023-11-01;2302.92;2252.92;;Bifásico;50
Empresa W;10030089;2023-12-01;2389.34;2339.34;;Bifásico;50
Empresa W;10030089;2024-01-01;1943.01;1638.35;;Bifásico;50
Empresa W;10030089;2024-02-01;1874.26;1824.26;;Bifásico;50
Empresa W;10030089;2024-03-01;2111.89;1824.16;;Bifásico;50
Empresa W;10030089;2024-04-01;2108.0;2058.0;;Bifásico;50
Empresa W;10030089;2024-05-01;2459.12;1739.78;;Bifásico;50
Empresa W;10030089;2024-06-01;1464.43;1414.43;;Bifásico;50
Empresa W;10030089;2024-07-01;1753.81;1540.8;;Bifásico;50
Empresa W;10030089;2024-08-01;1697.64;1330.08;;Bifásico;50
Empresa W;10030089;2024-09-01;2256.91;2206.91;;Bifásico;50
Empresa W;10030089;2024-10-01;2591.3;2541.3;;Bifásico;50
Empresa W;10030089;2024-11-01;2616.21;2566.21;;Bifásico;50
Empresa W;10030089;2024-12-01;2850.61;2800.61;8569.01;Bifásico;50
Empresa W;10030090;2023-01-01;1484.03;1380.98;;Trifásico;100
Empresa W;10030090;2023-02-01;1434.31;1289.97;;Trifásico;100
Empresa W;10030090;2023-03-01;1614.51;1437.26;;Trifásico;100
Empresa W;10030090;2023-04-01;1614.99;1514.99;;Trifásico;100
Empresa W;10030090;2023-05-01;1912.63;1812.63;;Trifásico;100
Empresa W;10030090;2023-06-01;1123.64;1023.64;;Trifásico;100
Empresa W;10030090;2023-07-01;1016.65;916.65;;Trifásico;100
Empresa W;10030090;2023-08-01;1077.14;977.14;;Trifásico;100
Empresa W;10030090;2023-09-01;1398.44;1229.82;;Trifásico;100
Empresa W;10030090;2023-10-01;1791.81;1305.36;;Trifásico;100
Empresa W;10030090;2023-11-01;1809.34;1709.34;;Trifásico;100
Empresa W;10030090;2023-12-01;1877.24;1777.24;;Trifásico;100
Empresa W;10030090;2024-01-01;1511.28;1411.28;;Trifásico;100
Empresa W;10030090;2024-02-01;1466.82;1214.24;;Trifásico;100
Empresa W;10030090;2024-03-01;1652.66;1552.66;;Trifásico;100
Empresa W;10030090;2024-04-01;1662.66;1562.66;;Trifásico;100
Empresa W;10030090;2024-05-01;1932.19;1832.19;;Trifásico;100
Empresa W;10030090;2024-06-01;1157.12;1057.12;;Trifásico;100
Empresa W;10030090;2024-07-01;1328.84;1228.84;;Trifásico;100
Empresa W;10030090;2024-08-01;1506.45;1406.45;;Trifásico;100
Empresa W;10030090;2024-09-01;1685.84;1585.84;;Trifásico;100
Empresa W;10030090;2024-10-01;2116.45;1880.36;;Trifásico;100
Empresa W;10030090;2024-11-01;2139.75;2039.75;;Trifásico;100
Empresa W;10030090;2024-12-01;2349.44;2249.44;11633.62;Trifásico;100
Empresa W;10030091;2023-01-01;390.58;290.58;;Trifásico;100
Empresa W;10030091;2023-02-01;377.5;202.57;;Trifásico;100
Empresa W;10030091;2023-03-01;424.93;324.93;;Trifásico;100
Empresa W;10030091;2023-04-01;425.05;269.65;;Trifásico;100
Empresa W;10030091;2023-05-01;503.39;403.39;;Trifásico;100
Empresa W;10030091;2023-06-01;295.73;170.45;;Trifásico;100
Empresa W;10030091;2023-07-01;267.57;167.57;;Trifásico;100
Empresa W;10030091;2023-08-01;283.5;183.5;;Trifásico;100
Empresa W;10030091;2023-09-01;368.06;268.06;;Trifásico;100
Empresa W;10030091;2023-10-01;471.59;371.59;;Trifásico;100
Empresa W;10030091;2023-11-01;476.21;376.21;;Trifásico;100
Empresa W;10030091;2023-12-01;494.07;394.07;;Trifásico;100
Empresa W;10030091;2024-01-01;397.9;297.9;;Trifásico;100
Empresa W;10030091;2024-02-01;389.2;289.2;;Trifásico;100
Empresa W;10030091;2024-03-01;434.65;334.65;;Trifásico;100
Empresa W;10030091;2024-04-01;437.57;337.57;;Trifásico;100
Empresa W;10030091;2024-05-01;507.69;407.69;;Trifásico;100
Empresa W;10030091;2024-06-01;301.24;201.24;;Trifásico;100
Empresa W;10030091;2024-07-01;350.86;250.86;;Trifásico;100
Empresa W;10030091;2024-08-01;348.13;248.13;;Trifásico;100
Empresa W;10030091;2024-09-01;492.49;314.32;;Trifásico;100
Empresa W;10030091;2024-10-01;551.74;451.74;;Trifásico;100
Empresa W;10030091;2024-11-01;582.3;482.3;;Trifásico;100
Empresa W;10030091;2024-12-01;568.55;468.55;0.0;Trifásico;100
Empresa W;10030092;2023-01-01;631.83;581.83;;Bifásico;50
Empresa W;10030092;2023-02-01;610.67;560.67;;Bifásico;50
Empresa W;10030092;2023-03-01;687.39;573.22;;Bifásico;50
Empresa W;10030092;2023-04-01;687.59;637.59;;Bifásico;50
Empresa W;10030092;2023-05-01;814.31;764.31;;Bifásico;50
Empresa W;10030092;2023-06-01;478.4;428.4;;Bifásico;50
Empresa W;10030092;2023-07-01;432.84;382.84;;Bifásico;50
Empresa W;10030092;2023-08-01;458.6;318.56;;Bifásico;50
Empresa W;10030092;2023-09-01;595.39;545.39;;Bifásico;50
Empresa W;10030092;2023-10-01;762.87;712.87;;Bifásico;50
Empresa W;10030092;2023-11-01;770.34;720.34;;Bifásico;50
Empresa W;10030092;2023-12-01;799.24;749.24;;Bifásico;50
Empresa W;10030092;2024-01-01;645.09;595.09;;Bifásico;50
Empresa W;10030092;2024-02-01;620.68;454.96;;Bifásico;50
Empresa W;10030092;2024-03-01;706.48;656.48;;Bifásico;50
Empresa W;10030092;2024-04-01;695.64;645.64;;Bifásico;50
Empresa W;10030092;2024-05-01;832.95;782.95;;Bifásico;50
Empresa W;10030092;2024-06-01;496.04;446.04;;Bifásico;50
Empresa W;10030092;2024-07-01;580.15;424.67;;Bifásico;50
Empresa W;10030092;2024-08-01;630.71;580.71;;Bifásico;50
Empresa W;10030092;2024-09-01;765.42;715.42;;Bifásico;50
Empresa W;10030092;2024-10-01;872.29;806.33;;Bifásico;50
Empresa W;10030092;2024-11-01;932.12;882.12;;Bifásico;50
Empresa W;10030092;2024-12-01;916.86;866.86;4442.28;Bifásico;50
Empresa W;10030093;2023-01-01;2119.39;2069.39;;Bifásico;50
Empresa W;10030093;2023-02-01;2048.39;1998.39;;Bifásico;50
Empresa W;10030093;2023-03-01;2305.74;2255.74;;Bifásico;50
Empresa W;10030093;2023-04-01;2306.43;2256.43;;Bifásico;50
Empresa W;10030093;2023-05-01;2731.5;2679.35;;Bifásico;50
Empresa W;10030093;2023-06-01;1604.71;1554.71;;Bifásico;50
Empresa W;10030093;2023-07-01;1451.91;1401.91;;Bifásico;50
Empresa W;10030093;2023-08-01;1538.31;1488.31;;Bifásico;50
Empresa W;10030093;2023-09-01;1997.16;1947.16;;Bifásico;50
Empresa W;10030093;2023-10-01;2558.94;2508.94;;Bifásico;50
Empresa W;10030093;2023-11-01;2583.99;2080.89;;Bifásico;50
Empresa W;10030093;2023-12-01;2680.95;2630.95;;Bifásico;50
Empresa W;10030093;2024-01-01;2155.3;2105.3;;Bifásico;50
Empresa W;10030093;2024-02-01;2105.45;1768.52;;Bifásico;50
Empresa W;10030093;2024-03-01;2354.19;2304.19;;Bifásico;50
Empresa W;10030093;2024-04-01;2351.78;2301.78;;Bifásico;50
Empresa W;10030093;2024-05-01;2768.18;2718.18;;Bifásico;50
Empresa W;10030093;2024-06-01;1660.54;1610.54;;Bifásico;50
Empresa W;10030093;2024-07-01;1916.1;1797.6;;Bifásico;50
Empresa W;10030093;2024-08-01;2128.79;2078.79;;Bifásico;50
Empresa W;10030093;2024-09-01;2663.9;2613.9;;Bifásico;50
Empresa W;10030093;2024-10-01;3015.53;2965.53;;Bifásico;50
Empresa W;10030093;2024-11-01;2970.76;2920.76;;Bifásico;50
Empresa W;10030093;2024-12-01;3241.17;3191.17;15371.1;Bifásico;50
Empresa W;10030094;2023-01-01;593.48;493.48;;Trifásico;100
Empresa W;10030094;2023-02-01;573.6;357.23;;Trifásico;100
Empresa W;10030094;2023-03-01;645.66;545.66;;Trifásico;100
Empresa W;10030094;2023-04-01;645.86;382.8;;Trifásico;100
Empresa W;10030094;2023-05-01;764.89;664.89;;Trifásico;100
Empresa W;10030094;2023-06-01;449.36;349.36;;Trifásico;100
Empresa W;10030094;2023-07-01;406.57;306.57;;Trifásico;100
Empresa W;10030094;2023-08-01;430.76;330.76;;Trifásico;100
Empresa W;10030094;2023-09-01;559.25;459.25;;Trifásico;100
Empresa W;10030094;2023-10-01;716.57;592.3;;Trifásico;100
Empresa W;10030094;2023-11-01;723.58;623.58;;Trifásico;100
Empresa W;10030094;2023-12-01;750.73;650.73;;Trifásico;100
Empresa W;10030094;2024-01-01;605.87;380.94;;Trifásico;100
Empresa W;10030094;2024-02-01;588.48;464.84;;Trifásico;100
Empresa W;10030094;2024-03-01;653.48;553.48;;Trifásico;100
Empresa W;10030094;2024-04-01;662.95;562.95;;Trifásico;100
Empresa W;10030094;2024-05-01;781.15;681.15;;Trifásico;100
Empresa W;10030094;2024-06-01;465.76;365.76;;Trifásico;100
Empresa W;10030094;2024-07-01;526.83;426.83;;Trifásico;100
Empresa W;10030094;2024-08-01;602.57;502.57;;Trifásico;100
Empresa W;10030094;2024-09-01;696.27;517.77;;Trifásico;100
Empresa W;10030094;2024-10-01;895.26;795.26;;Trifásico;100
Empresa W;10030094;2024-11-01;860.99;760.99;;Trifásico;100
Empresa W;10030094;2024-12-01;887.11;553.72;0.0;Trifásico;100
Empresa W;10030095;2023-01-01;2578.46;2528.46;;Bifásico;50
Empresa W;10030095;2023-02-01;2492.08;2442.08;;Bifásico;50
Empresa W;10030095;2023-03-01;2805.16;2755.16;;Bifásico;50
Empresa W;10030095;2023-04-01;2806.0;2756.0;;Bifásico;50
Empresa W;10030095;2023-05-01;3323.15;3273.15;;Bifásico;50
Empresa W;10030095;2023-06-01;1952.29;1902.29;;Bifásico;50
Empresa W;10030095;2023-07-01;1766.4;1716.4;;Bifásico;50
Empresa W;10030095;2023-08-01;1871.51;1821.51;;Bifásico;50
Empresa W;10030095;2023-09-01;2429.74;1904.1;;Bifásico;50
Empresa W;10030095;2023-10-01;3113.21;3063.21;;Bifásico;50
Empresa W;10030095;2023-11-01;3143.68;3093.68;;Bifásico;50
Empresa W;10030095;2023-12-01;3261.65;3211.65;;Bifásico;50
Empresa W;10030095;2024-01-01;2624.17;2574.17;;Bifásico;50
Empresa W;10030095;2024-02-01;2557.41;2507.41;;Bifásico;50
Empresa W;10030095;2024-03-01;2849.39;2799.39;;Bifásico;50
Empresa W;10030095;2024-04-01;2880.84;2830.84;;Bifásico;50
Empresa W;10030095;2024-05-01;3391.12;3341.12;;Bifásico;50
Empresa W;10030095;2024-06-01;1985.87;1540.96;;Bifásico;50
Empresa W;10030095;2024-07-01;2394.5;2281.39;;Bifásico;50
Empresa W;10030095;2024-08-01;2442.59;2392.59;;Bifásico;50
Empresa W;10030095;2024-09-01;3186.34;2723.14;;Bifásico;50
Empresa W;10030095;2024-10-01;3727.26;3677.26;;Bifásico;50
Empresa W;10030095;2024-11-01;3969.2;3919.2;;Bifásico;50
Empresa W;10030095;2024-12-01;3782.37;3732.37;7899.18;Bifásico;50
Empresa W;10030096;2023-01-01;901.16;634.48;;Trifásico;100
Empresa W;10030096;2023-02-01;870.97;674.33;;Trifásico;100
Empresa W;10030096;2023-03-01;980.39;854.71;;Trifásico;100
Empresa W;10030096;2023-04-01;980.68;645.0;;Trifásico;100
Empresa W;10030096;2023-05-01;1161.42;1061.42;;Trifásico;100
Empresa W;10030096;2023-06-01;682.32;582.32;;Trifásico;100
Empresa W;10030096;2023-07-01;617.35;366.39;;Trifásico;100
Empresa W;10030096;2023-08-01;654.08;554.08;;Trifásico;100
Empresa W;10030096;2023-09-01;849.18;695.78;;Trifásico;100
Empresa W;10030096;2023-10-01;1088.05;788.3;;Trifásico;100
Empresa W;10030096;2023-11-01;1098.7;998.7;;Trifásico;100
Empresa W;10030096;2023-12-01;1139.93;1039.93;;Trifásico;100
Empresa W;10030096;2024-01-01;922.58;822.58;;Trifásico;100
Empresa W;10030096;2024-02-01;893.76;617.59;;Trifásico;100
Empresa W;10030096;2024-03-01;996.21;896.21;;Trifásico;100
Empresa W;10030096;2024-04-01;998.24;898.24;;Trifásico;100
Empresa W;10030096;2024-05-01;1174.38;1074.38;;Trifásico;100
Empresa W;10030096;2024-06-01;701.66;480.73;;Trifásico;100
Empresa W;10030096;2024-07-01;846.96;746.96;;Trifásico;100
Empresa W;10030096;2024-08-01;827.78;566.49;;Trifásico;100
Empresa W;10030096;2024-09-01;1014.63;914.63;;Trifásico;100
Empresa W;10030096;2024-10-01;1279.57;1179.57;;Trifásico;100
Empresa W;10030096;2024-11-01;1269.19;1169.19;;Trifásico;100
Empresa W;10030096;2024-12-01;1289.07;1189.07;2670.59;Trifásico;100
Empresa W;10030097;2023-01-01;262.93;232.93;;Monofásico;30
Empresa W;10030097;2023-02-01;254.12;224.12;;Monofásico;30
Empresa W;10030097;2023-03-01;286.04;256.04;;Monofásico;30
Empresa W;10030097;2023-04-01;286.13;256.13;;Monofásico;30
Empresa W;10030097;2023-05-01;338.86;308.86;;Monofásico;30
Empresa W;10030097;2023-06-01;199.08;169.08;;Monofásico;30
Empresa W;10030097;2023-07-01;180.12;150.12;;Monofásico;30
Empresa W;10030097;2023-08-01;190.84;160.84;;Monofásico;30
Empresa W;10030097;2023-09-01;247.76;217.76;;Monofásico;30
Empresa W;10030097;2023-10-01;317.46;287.46;;Monofásico;30
Empresa W;10030097;2023-11-01;320.56;215.76;;Monofásico;30
Empresa W;10030097;2023-12-01;332.59;302.59;;Monofásico;30
Empresa W;10030097;2024-01-01;271.38;181.84;;Monofásico;30
Empresa W;10030097;2024-02-01;260.42;230.42;;Monofásico;30
Empresa W;10030097;2024-03-01;294.25;232.1;;Monofásico;30
Empresa W;10030097;2024-04-01;294.12;264.12;;Monofásico;30
Empresa W;10030097;2024-05-01;345.95;315.95;;Monofásico;30
Empresa W;10030097;2024-06-01;204.93;174.93;;Monofásico;30
Empresa W;10030097;2024-07-01;261.98;231.98;;Monofásico;30
Empresa W;10030097;2024-08-01;261.64;177.65;;Monofásico;30
Empresa W;10030097;2024-09-01;317.97;287.97;;Monofásico;30
Empresa W;10030097;2024-10-01;388.09;358.09;;Monofásico;30
Empresa W;10030097;2024-11-01;398.28;368.28;;Monofásico;30
Empresa W;10030097;2024-12-01;401.98;367.31;0.0;Monofásico;30
Empresa W;10030098;2023-01-01;2554.78;2454.78;;Trifásico;100
Empresa W;10030098;2023-02-01;2469.2;2209.79;;Trifásico;100
Empresa W;10030098;2023-03-01;2779.41;2679.41;;Trifásico;100
Empresa W;10030098;2023-04-01;2780.24;2680.24;;Trifásico;100
Empresa W;10030098;2023-05-01;3292.64;3192.64;;Trifásico;100
Empresa W;10030098;2023-06-01;1934.37;1834.37;;Trifásico;100
Empresa W;10030098;2023-07-01;1750.18;1190.86;;Trifásico;100
Empresa W;10030098;2023-08-01;1854.32;1506.27;;Trifásico;100
Empresa W;10030098;2023-09-01;2407.43;2307.43;;Trifásico;100
Empresa W;10030098;2023-10-01;3084.63;2984.63;;Trifásico;100
Empresa W;10030098;2023-11-01;3114.82;3014.82;;Trifásico;100
Empresa W;10030098;2023-12-01;3231.7;3131.7;;Trifásico;100
Empresa W;10030098;2024-01-01;2605.83;2505.83;;Trifásico;100
Empresa W;10030098;2024-02-01;2525.82;2425.82;;Trifásico;100
Empresa W;10030098;2024-03-01;2818.42;2718.42;;Trifásico;100
Empresa W;10030098;2024-04-01;2824.38;2724.38;;Trifásico;100
Empresa W;10030098;2024-05-01;3324.55;3224.55;;Trifásico;100
Empresa W;10030098;2024-06-01;1978.69;1821.56;;Trifásico;100
Empresa W;10030098;2024-07-01;2296.84;1995.03;;Trifásico;100
Empresa W;10030098;2024-08-01;2542.95;2092.37;;Trifásico;100
Empresa W;10030098;2024-09-01;3223.31;3123.31;;Trifásico;100
Empresa W;10030098;2024-10-01;3769.89;3669.89;;Trifásico;100
Empresa W;10030098;2024-11-01;3907.41;3807.41;;Trifásico;100
Empresa W;10030098;2024-12-01;3724.87;3256.49;0.0;Trifásico;100
